anio,carrera_grupo,carrera_nombre,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct
2014,Arte,optica,51.0,4.0,47.0,0.0,0.0,0.0,40.0,3.0,37.0,0.9215686274509803,
2014,Deporte,Actividad Fisica y Deportes,1435.0,858.0,577.0,466.0,291.0,175.0,49.0,18.0,31.0,0.4020905923344948,0.37553648068669526
2014,Deporte,Educacion Fisica y Deportes,197.0,106.0,91.0,69.0,39.0,30.0,32.0,18.0,14.0,0.4619289340101523,0.43478260869565216
2014,Deporte,Fisica,55.0,34.0,21.0,6.0,1.0,5.0,0.0,0.0,0.0,0.38181818181818183,0.8333333333333334
2014,Deporte,Formacion Docente para el nivel medio y/o superior universitario y no,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2014,Deporte,Periodismo,1618.0,1243.0,375.0,590.0,448.0,142.0,91.0,65.0,26.0,0.23176761433868975,0.24067796610169492
2014,Deporte,Terapia Ocupacional,346.0,164.0,182.0,91.0,44.0,47.0,64.0,27.0,37.0,0.5260115606936416,0.5164835164835165
2014,Derecho,Contabilidad,521.0,274.0,247.0,117.0,59.0,58.0,41.0,27.0,14.0,0.4740882917466411,0.49572649572649574
2014,Derecho,Derecho y Ciencias Juridicas,6387.0,2265.0,4122.0,2388.0,782.0,1606.0,2589.0,1046.0,1543.0,0.6453734147487084,0.6725293132328308
2014,Derecho,Filosofia,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2014,Derecho,Formacion Docente para el nivel medio y/o superior universitario y no,775.0,245.0,530.0,294.0,94.0,200.0,79.0,19.0,60.0,0.6838709677419355,0.6802721088435374
2014,Derecho,Martillero Publico,14061.0,7302.0,6759.0,5832.0,3060.0,2772.0,2244.0,1089.0,1155.0,0.4806912737358652,0.47530864197530864
2014,Derecho,Notariado,4479.0,1231.0,3248.0,1086.0,332.0,754.0,479.0,112.0,367.0,0.7251618664880554,0.6942909760589319
2014,Derecho,Otros Idiomas,28.0,0.0,28.0,14.0,0.0,14.0,5.0,0.0,5.0,1.0,1.0
2014,Derecho,Psicologia,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2014,Derecho,Sociologia,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
2014,Economicas,Accidentologia,12.0,8.0,4.0,12.0,8.0,4.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2014,Economicas,Actividad Fisica y Deportes,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,
2014,Economicas,Actuario,2722.0,1333.0,1389.0,337.0,162.0,175.0,71.0,35.0,36.0,0.5102865540044085,0.5192878338278932
2014,Economicas,Administracion Hospitalaria y de Sistemas de Salud,297.0,129.0,168.0,107.0,50.0,57.0,52.0,21.0,31.0,0.5656565656565656,0.5327102803738317
2014,Economicas,Administracion Hotelera,2207.0,543.0,1664.0,393.0,102.0,291.0,113.0,20.0,93.0,0.7539646579066607,0.7404580152671756
2014,Economicas,Administracion Publica,4373.0,1808.0,2565.0,1932.0,814.0,1118.0,271.0,105.0,166.0,0.5865538531900297,0.5786749482401656
2014,Economicas,Administracion de Empresas Agropecuarias,3598.0,2260.0,1338.0,940.0,588.0,352.0,304.0,186.0,118.0,0.3718732629238466,0.37446808510638296
2014,Economicas,Administracion y Gestion Ambiental,178.0,119.0,59.0,54.0,32.0,22.0,4.0,3.0,1.0,0.33146067415730335,0.4074074074074074
2014,Economicas,Administracion y Gestion Cultural,1619.0,560.0,1059.0,617.0,200.0,417.0,53.0,21.0,32.0,0.654107473749228,0.6758508914100486
2014,Economicas,Adminsitracion y Produccion de seguros,318.0,144.0,174.0,94.0,37.0,57.0,0.0,0.0,0.0,0.5471698113207547,0.6063829787234043
2014,Economicas,Arquitectura y Urbanismo,369.0,151.0,218.0,33.0,3.0,30.0,19.0,6.0,13.0,0.5907859078590786,0.9090909090909091
2014,Economicas,Bibliotecologia y Documentacion,279.0,83.0,196.0,66.0,16.0,50.0,19.0,4.0,15.0,0.7025089605734767,0.7575757575757576
2014,Economicas,Bromatologia,74.0,16.0,58.0,22.0,5.0,17.0,3.0,1.0,2.0,0.7837837837837838,0.7727272727272727
2014,Economicas,Carrera No Definida,148.0,76.0,72.0,130.0,60.0,70.0,0.0,0.0,0.0,0.4864864864864865,0.5384615384615384
2014,Economicas,Ciencia Politica,870.0,619.0,251.0,161.0,128.0,33.0,332.0,273.0,59.0,0.2885057471264368,0.20496894409937888
2014,Economicas,Ciencias de la Educacion,1315.0,437.0,878.0,398.0,128.0,270.0,63.0,3.0,60.0,0.667680608365019,0.678391959798995
2014,Economicas,Ciencias del Ambiente y Recursos Naturales,42.0,22.0,20.0,12.0,7.0,5.0,7.0,3.0,4.0,0.47619047619047616,0.4166666666666667
2014,Economicas,Comercializacion y Marketing,12600.0,7482.0,5118.0,4032.0,2407.0,1625.0,952.0,496.0,456.0,0.4061904761904762,0.40302579365079366
2014,Economicas,Comercio Exterior,14907.0,7757.0,7150.0,3273.0,1723.0,1550.0,894.0,415.0,479.0,0.47964043737841283,0.47357164680721053
2014,Economicas,Comercio Internacional,2726.0,1412.0,1314.0,959.0,503.0,456.0,233.0,116.0,117.0,0.48202494497432136,0.4754953076120959
2014,Economicas,"Computacion, Sistemas e Informatica",2559.0,1916.0,643.0,575.0,438.0,137.0,171.0,126.0,45.0,0.2512700273544353,0.2382608695652174
2014,Economicas,Comunicacion Social,241.0,109.0,132.0,159.0,70.0,89.0,41.0,13.0,28.0,0.5477178423236515,0.559748427672956
2014,Economicas,Contabilidad,3646.0,1325.0,2321.0,1292.0,476.0,816.0,1135.0,468.0,667.0,0.6365880416895228,0.631578947368421
2014,Economicas,Contador Publico Nacional,149316.0,62631.0,86685.0,24668.0,10925.0,13743.0,7201.0,2925.0,4276.0,0.5805472956682473,0.55711853413329
2014,Economicas,Criminologia,71.0,13.0,58.0,31.0,6.0,25.0,0.0,0.0,0.0,0.8169014084507042,0.8064516129032258
2014,Economicas,Derecho y Ciencias Juridicas,464.0,119.0,345.0,2.0,1.0,1.0,49.0,13.0,36.0,0.7435344827586207,0.5
2014,Economicas,Diseño Grafico,18.0,16.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1111111111111111,
2014,Economicas,Economia,21391.0,12181.0,9210.0,6074.0,3270.0,2804.0,948.0,533.0,415.0,0.4305549062689916,0.4616397760948304
2014,Economicas,Educacion Fisica y Deportes,49.0,28.0,21.0,8.0,5.0,3.0,1.0,1.0,0.0,0.42857142857142855,0.375
2014,Economicas,Estadistica,63.0,42.0,21.0,35.0,27.0,8.0,2.0,1.0,1.0,0.3333333333333333,0.22857142857142856
2014,Economicas,Farmacia,130.0,34.0,96.0,71.0,21.0,50.0,1.0,0.0,1.0,0.7384615384615385,0.704225352112676
2014,Economicas,Finanzas y Negocios,7195.0,4291.0,2904.0,2357.0,1368.0,989.0,724.0,442.0,282.0,0.4036136205698402,0.4196011879507849
2014,Economicas,Formacion Docente de Nivel Superior y Universitario,269.0,115.0,154.0,74.0,35.0,39.0,38.0,14.0,24.0,0.5724907063197026,0.527027027027027
2014,Economicas,Formacion Docente para el nivel medio y/o superior universitario y no,1212.0,380.0,832.0,313.0,123.0,190.0,56.0,16.0,40.0,0.6864686468646864,0.6070287539936102
2014,Economicas,Geriatria y Gerontologia,22.0,4.0,18.0,22.0,4.0,18.0,0.0,0.0,0.0,0.8181818181818182,0.8181818181818182
2014,Economicas,Gestion y Administracion de Empresas,103075.0,50164.0,52911.0,25818.0,12899.0,12919.0,7061.0,3445.0,3616.0,0.5133252486053844,0.5003873266713146
2014,Economicas,Guardaparque,208.0,120.0,88.0,48.0,36.0,12.0,16.0,10.0,6.0,0.4230769230769231,0.25
2014,Economicas,Higiene y Seguridad Industrial,18754.0,12352.0,6402.0,7204.0,4729.0,2475.0,1870.0,1305.0,565.0,0.3413671750026661,0.34355913381454745
2014,Economicas,Ingenieria Ambiental,7.0,3.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714
2014,Economicas,Ingenieria Basica,46.0,35.0,11.0,21.0,18.0,3.0,2.0,1.0,1.0,0.2391304347826087,0.14285714285714285
2014,Economicas,Ingenieria Forestal e Industrias de la Madera,20.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,
2014,Economicas,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",164.0,120.0,44.0,51.0,31.0,20.0,20.0,19.0,1.0,0.2682926829268293,0.39215686274509803
2014,Economicas,Ingenieria Hidraulica,37.0,23.0,14.0,0.0,0.0,0.0,6.0,4.0,2.0,0.3783783783783784,
2014,Economicas,Ingenieria Industrial,22.0,5.0,17.0,7.0,0.0,7.0,3.0,0.0,3.0,0.7727272727272727,1.0
2014,Economicas,Ingenieria Laboral,131.0,93.0,38.0,36.0,27.0,9.0,31.0,24.0,7.0,0.2900763358778626,0.25
2014,Economicas,Ingenieria Mecanica,201.0,166.0,35.0,84.0,64.0,20.0,1.0,1.0,0.0,0.17412935323383086,0.23809523809523808
2014,Economicas,Ingenieria en Minas,81.0,77.0,4.0,16.0,15.0,1.0,2.0,1.0,1.0,0.04938271604938271,0.0625
2014,Economicas,Ingenieria en Telecomunicaciones,8.0,5.0,3.0,0.0,0.0,0.0,8.0,5.0,3.0,0.375,
2014,Economicas,Logistica y Transportes,1928.0,1537.0,391.0,633.0,474.0,159.0,135.0,103.0,32.0,0.20280082987551867,0.25118483412322273
2014,Economicas,Marketing y Comercializacion,869.0,426.0,443.0,385.0,199.0,186.0,78.0,23.0,55.0,0.5097813578826237,0.4831168831168831
2014,Economicas,Martillero Publico,4206.0,2207.0,1999.0,1158.0,660.0,498.0,556.0,283.0,273.0,0.47527341892534475,0.43005181347150256
2014,Economicas,Organizacion y Produccion Industrial,3192.0,2448.0,744.0,973.0,787.0,186.0,298.0,233.0,65.0,0.23308270676691728,0.19116135662898254
2014,Economicas,Produccion Animal,202.0,169.0,33.0,49.0,40.0,9.0,6.0,5.0,1.0,0.16336633663366337,0.1836734693877551
2014,Economicas,Produccion e Ingenieria Agropecuaria,143.0,75.0,68.0,41.0,16.0,25.0,6.0,3.0,3.0,0.4755244755244755,0.6097560975609756
2014,Economicas,Psicopedagogia,40.0,3.0,37.0,40.0,3.0,37.0,1.0,1.0,0.0,0.925,0.925
2014,Economicas,Publicidad,5347.0,2278.0,3069.0,1352.0,547.0,805.0,622.0,220.0,402.0,0.5739667103048438,0.5954142011834319
2014,Economicas,Redes y Telecomunicaciones,350.0,316.0,34.0,75.0,71.0,4.0,30.0,27.0,3.0,0.09714285714285714,0.05333333333333334
2014,Economicas,Relaciones Institucionales y Humanas,5351.0,1567.0,3784.0,1444.0,462.0,982.0,489.0,114.0,375.0,0.7071575406466081,0.6800554016620498
2014,Economicas,Relaciones Laborales,19022.0,5601.0,13421.0,4951.0,1587.0,3364.0,1165.0,278.0,887.0,0.705551466722742,0.6794586952130882
2014,Economicas,Relaciones Publicas,7602.0,2061.0,5541.0,2038.0,655.0,1383.0,713.0,127.0,586.0,0.728887134964483,0.6786064769381747
2014,Economicas,Servicio Social,48.0,9.0,39.0,20.0,4.0,16.0,12.0,1.0,11.0,0.8125,0.8
2014,Economicas,Sociologia,135.0,58.0,77.0,27.0,13.0,14.0,35.0,14.0,21.0,0.5703703703703704,0.5185185185185185
2014,Economicas,Tecnologia e Ingenieria en Alimentos,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2014,Economicas,Tecnologia y Ciencias Aplicadas,586.0,375.0,211.0,140.0,108.0,32.0,52.0,32.0,20.0,0.36006825938566556,0.22857142857142856
2014,Economicas,Trabajo Social,302.0,56.0,246.0,85.0,22.0,63.0,21.0,2.0,19.0,0.8145695364238411,0.7411764705882353
2014,Economicas,Turismo y Hoteleria,19815.0,6117.0,13698.0,5702.0,1990.0,3712.0,1368.0,330.0,1038.0,0.6912944738834217,0.6509996492458786
2014,Economicas,optica,717.0,246.0,471.0,95.0,39.0,56.0,52.0,14.0,38.0,0.6569037656903766,0.5894736842105263
2014,Educacion,Actividad Fisica y Deportes,7.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.7142857142857143,
2014,Educacion,Administracion de Empresas Agropecuarias,76.0,25.0,51.0,20.0,6.0,14.0,9.0,3.0,6.0,0.6710526315789473,0.7
2014,Educacion,Administracion y Gestion Cultural,2744.0,578.0,2166.0,883.0,165.0,718.0,338.0,56.0,282.0,0.7893586005830904,0.8131370328425821
2014,Educacion,Aleman,85.0,21.0,64.0,27.0,9.0,18.0,13.0,3.0,10.0,0.7529411764705882,0.6666666666666666
2014,Educacion,Arquitectura y Urbanismo,77.0,22.0,55.0,9.0,4.0,5.0,0.0,0.0,0.0,0.7142857142857143,0.5555555555555556
2014,Educacion,Artes Plasticas,478.0,98.0,380.0,114.0,17.0,97.0,1.0,0.0,1.0,0.7949790794979079,0.8508771929824561
2014,Educacion,Bibliotecologia y Documentacion,2909.0,614.0,2295.0,1003.0,257.0,746.0,176.0,18.0,158.0,0.7889309040907528,0.7437686939182453
2014,Educacion,Carrera No Definida,224.0,69.0,155.0,157.0,56.0,101.0,1.0,1.0,0.0,0.6919642857142857,0.643312101910828
2014,Educacion,Ciencia Politica,18.0,14.0,4.0,16.0,14.0,2.0,7.0,7.0,0.0,0.2222222222222222,0.125
2014,Educacion,Ciencias de la Educacion,41826.0,8648.0,33178.0,12515.0,2486.0,10029.0,3909.0,810.0,3099.0,0.7932386553818199,0.8013583699560527
2014,Educacion,Ciencias del Ambiente y Recursos Naturales,30.0,6.0,24.0,6.0,1.0,5.0,2.0,1.0,1.0,0.8,0.8333333333333334
2014,Educacion,"Computacion, Sistemas e Informatica",407.0,188.0,219.0,34.0,8.0,26.0,4.0,1.0,3.0,0.538083538083538,0.7647058823529411
2014,Educacion,Comunicacion Social,147.0,55.0,92.0,87.0,27.0,60.0,1.0,0.0,1.0,0.6258503401360545,0.6896551724137931
2014,Educacion,Educacion Basica,5639.0,489.0,5150.0,1750.0,147.0,1603.0,445.0,26.0,419.0,0.9132824968966129,0.916
2014,Educacion,Educacion Especial,2960.0,224.0,2736.0,851.0,86.0,765.0,125.0,4.0,121.0,0.9243243243243243,0.8989424206815512
2014,Educacion,Educacion Fisica y Deportes,18939.0,10869.0,8070.0,5368.0,3190.0,2178.0,819.0,391.0,428.0,0.42610486298115,0.4057377049180328
2014,Educacion,Educacion Inicial,9358.0,323.0,9035.0,2962.0,107.0,2855.0,700.0,10.0,690.0,0.9654840777944005,0.9638757596218771
2014,Educacion,Educacion Media,211.0,94.0,117.0,54.0,39.0,15.0,1.0,0.0,1.0,0.5545023696682464,0.2777777777777778
2014,Educacion,Educacion de Adultos,106.0,14.0,92.0,35.0,4.0,31.0,10.0,2.0,8.0,0.8679245283018868,0.8857142857142857
2014,Educacion,Enfermeria,74.0,11.0,63.0,57.0,8.0,49.0,384.0,91.0,293.0,0.8513513513513513,0.8596491228070176
2014,Educacion,Enologia y Frutihorticultura,630.0,383.0,247.0,38.0,24.0,14.0,25.0,13.0,12.0,0.39206349206349206,0.3684210526315789
2014,Educacion,Fisica,71.0,40.0,31.0,14.0,8.0,6.0,0.0,0.0,0.0,0.43661971830985913,0.42857142857142855
2014,Educacion,Formacion Docente de Nivel Superior y Universitario,5092.0,1881.0,3211.0,1351.0,477.0,874.0,720.0,232.0,488.0,0.6305970149253731,0.6469282013323464
2014,Educacion,Formacion Docente para el nivel medio y/o superior universitario y no,34076.0,9746.0,24330.0,8847.0,2728.0,6119.0,1833.0,462.0,1371.0,0.7139922526118089,0.6916468859500395
2014,Educacion,Frances,236.0,56.0,180.0,85.0,20.0,65.0,5.0,4.0,1.0,0.7627118644067796,0.7647058823529411
2014,Educacion,Geografia,140.0,46.0,94.0,11.0,4.0,7.0,3.0,0.0,3.0,0.6714285714285714,0.6363636363636364
2014,Educacion,Gestion y Administracion de Empresas,414.0,143.0,271.0,112.0,30.0,82.0,95.0,22.0,73.0,0.6545893719806763,0.7321428571428571
2014,Educacion,Ingenieria Ambiental,29.0,6.0,23.0,3.0,2.0,1.0,4.0,0.0,4.0,0.7931034482758621,0.3333333333333333
2014,Educacion,Ingenieria Naval,90.0,54.0,36.0,0.0,0.0,0.0,54.0,33.0,21.0,0.4,
2014,Educacion,Ingles,11415.0,1925.0,9490.0,2902.0,599.0,2303.0,683.0,109.0,574.0,0.8313622426631625,0.7935906271536871
2014,Educacion,Instrumentacion Quirurgica,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,
2014,Educacion,Italiano,180.0,30.0,150.0,51.0,13.0,38.0,11.0,0.0,11.0,0.8333333333333334,0.7450980392156863
2014,Educacion,Letras,717.0,194.0,523.0,248.0,83.0,165.0,13.0,2.0,11.0,0.7294281729428173,0.6653225806451613
2014,Educacion,Martillero Publico,133.0,54.0,79.0,30.0,17.0,13.0,14.0,4.0,10.0,0.5939849624060151,0.43333333333333335
2014,Educacion,Medicina,16.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,
2014,Educacion,Musica,561.0,275.0,286.0,165.0,87.0,78.0,13.0,8.0,5.0,0.5098039215686274,0.4727272727272727
2014,Educacion,Odontologia,153.0,42.0,111.0,12.0,5.0,7.0,0.0,0.0,0.0,0.7254901960784313,0.5833333333333334
2014,Educacion,Otros Idiomas,2669.0,594.0,2075.0,685.0,170.0,515.0,13.0,0.0,13.0,0.7774447358561258,0.7518248175182481
2014,Educacion,Portugues,222.0,37.0,185.0,78.0,21.0,57.0,6.0,0.0,6.0,0.8333333333333334,0.7307692307692307
2014,Educacion,Produccion e Ingenieria Agropecuaria,27.0,10.0,17.0,0.0,0.0,0.0,4.0,2.0,2.0,0.6296296296296297,
2014,Educacion,Psicologia,23.0,3.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8695652173913043,1.0
2014,Educacion,Psicopedagogia,460.0,111.0,349.0,107.0,30.0,77.0,53.0,6.0,47.0,0.758695652173913,0.719626168224299
2014,Educacion,Relaciones Internacionales,198.0,83.0,115.0,40.0,15.0,25.0,8.0,5.0,3.0,0.5808080808080808,0.625
2014,Educacion,Sanidad y Saneamiento Ambiental,59.0,9.0,50.0,0.0,0.0,0.0,65.0,9.0,56.0,0.847457627118644,
2014,Educacion,Sociologia,183.0,78.0,105.0,73.0,26.0,47.0,10.0,6.0,4.0,0.5737704918032787,0.6438356164383562
2014,Educacion,Teatro y Danza,23.0,7.0,16.0,22.0,7.0,15.0,0.0,0.0,0.0,0.6956521739130435,0.6818181818181818
2014,Educacion,Teologia,398.0,138.0,260.0,165.0,49.0,116.0,27.0,12.0,15.0,0.6532663316582915,0.703030303030303
2014,Exactas,Actividad Fisica y Deportes,177.0,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350282485875706,
2014,Exactas,Astronomia,97.0,46.0,51.0,18.0,6.0,12.0,9.0,5.0,4.0,0.5257731958762887,0.6666666666666666
2014,Exactas,Bioingenieria,4837.0,1803.0,3034.0,783.0,319.0,464.0,258.0,96.0,162.0,0.6272482943973537,0.5925925925925926
2014,Exactas,Bioquimica,98.0,23.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,0.7653061224489796,
2014,Exactas,Ciencia Politica,31.0,23.0,8.0,9.0,5.0,4.0,2.0,2.0,0.0,0.25806451612903225,0.4444444444444444
2014,Exactas,Ciencias de la Educacion,312.0,111.0,201.0,53.0,23.0,30.0,16.0,6.0,10.0,0.6442307692307693,0.5660377358490566
2014,Exactas,Educacion Basica,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2014,Exactas,Electromecanica,223.0,220.0,3.0,83.0,80.0,3.0,9.0,9.0,0.0,0.013452914798206279,0.03614457831325301
2014,Exactas,Electronica,492.0,475.0,17.0,156.0,149.0,7.0,27.0,26.0,1.0,0.034552845528455285,0.04487179487179487
2014,Exactas,Estadistica,667.0,257.0,410.0,210.0,75.0,135.0,17.0,4.0,13.0,0.6146926536731634,0.6428571428571429
2014,Exactas,Fisica,3476.0,2552.0,924.0,769.0,558.0,211.0,186.0,137.0,49.0,0.26582278481012656,0.2743823146944083
2014,Exactas,Formacion Docente para el nivel medio y/o superior universitario y no,9804.0,3438.0,6366.0,2698.0,1006.0,1692.0,382.0,108.0,274.0,0.6493268053855569,0.6271312083024463
2014,Exactas,Geologia,5691.0,3129.0,2562.0,1170.0,623.0,547.0,319.0,175.0,144.0,0.45018450184501846,0.4675213675213675
2014,Exactas,Ingenieria Basica,45.0,17.0,28.0,5.0,1.0,4.0,5.0,1.0,4.0,0.6222222222222222,0.8
2014,Exactas,Ingenieria Electrica,134.0,124.0,10.0,70.0,66.0,4.0,3.0,3.0,0.0,0.07462686567164178,0.05714285714285714
2014,Exactas,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",120.0,82.0,38.0,59.0,40.0,19.0,37.0,23.0,14.0,0.31666666666666665,0.3220338983050847
2014,Exactas,Ingenieria Hidraulica,45.0,32.0,13.0,4.0,4.0,0.0,3.0,2.0,1.0,0.28888888888888886,0.0
2014,Exactas,Ingenieria Naval,50.0,46.0,4.0,0.0,0.0,0.0,40.0,35.0,5.0,0.08,
2014,Exactas,Ingenieria Quimica,15385.0,7873.0,7512.0,2948.0,1454.0,1494.0,668.0,348.0,320.0,0.4882677933051674,0.5067842605156038
2014,Exactas,Matematica,4764.0,2226.0,2538.0,987.0,453.0,534.0,185.0,97.0,88.0,0.5327455919395466,0.541033434650456
2014,Exactas,Medicina,13.0,5.0,8.0,6.0,2.0,4.0,1.0,1.0,0.0,0.6153846153846154,0.6666666666666666
2014,Exactas,Organizacion y Produccion Industrial,289.0,273.0,16.0,136.0,129.0,7.0,7.0,7.0,0.0,0.05536332179930796,0.051470588235294115
